n_physical,delay_dt,dt_ns,source_simulation_lanes,contains_theory_baseline,contains_explicit_theory_mixing,d2|fill_ratio,d2|metric|fidelity,d2|metric_ci|fidelity|low,d2|metric_ci|fidelity|high,d2|metric|leakage,d2|metric_ci|leakage|low,d2|metric_ci|leakage|high,d2|metric|in_subspace_fidelity,d2|metric_ci|in_subspace_fidelity|low,d2|metric_ci|in_subspace_fidelity|high,d2|metric|process_fidelity,d2|metric_ci|process_fidelity|low,d2|metric_ci|process_fidelity|high,d2|metric|average_gate_fidelity,d2|metric_ci|average_gate_fidelity|low,d2|metric_ci|average_gate_fidelity|high,d3|fill_ratio,d3|metric|fidelity,d3|metric_ci|fidelity|low,d3|metric_ci|fidelity|high,d3|metric|leakage,d3|metric_ci|leakage|low,d3|metric_ci|leakage|high,d3|metric|in_subspace_fidelity,d3|metric_ci|in_subspace_fidelity|low,d3|metric_ci|in_subspace_fidelity|high,d3|metric|process_fidelity,d3|metric_ci|process_fidelity|low,d3|metric_ci|process_fidelity|high,d3|metric|average_gate_fidelity,d3|metric_ci|average_gate_fidelity|low,d3|metric_ci|average_gate_fidelity|high,d4|fill_ratio,d4|metric|fidelity,d4|metric_ci|fidelity|low,d4|metric_ci|fidelity|high,d4|metric|leakage,d4|metric_ci|leakage|low,d4|metric_ci|leakage|high,d4|metric|in_subspace_fidelity,d4|metric_ci|in_subspace_fidelity|low,d4|metric_ci|in_subspace_fidelity|high,d4|metric|process_fidelity,d4|metric_ci|process_fidelity|low,d4|metric_ci|process_fidelity|high,d4|metric|average_gate_fidelity,d4|metric_ci|average_gate_fidelity|low,d4|metric_ci|average_gate_fidelity|high,delta|d4-d2|metric|fidelity,significant|d4-d2|metric|fidelity,delta|d4-d2|metric|leakage,significant|d4-d2|metric|leakage,delta|d4-d2|metric|in_subspace_fidelity,significant|d4-d2|metric|in_subspace_fidelity,delta|d4-d2|metric|process_fidelity,significant|d4-d2|metric|process_fidelity,delta|d4-d2|metric|average_gate_fidelity,significant|d4-d2|metric|average_gate_fidelity,delta|d4-d3|metric|fidelity,significant|d4-d3|metric|fidelity,delta|d4-d3|metric|leakage,significant|d4-d3|metric|leakage,delta|d4-d3|metric|in_subspace_fidelity,significant|d4-d3|metric|in_subspace_fidelity,delta|d4-d3|metric|process_fidelity,significant|d4-d3|metric|process_fidelity,delta|d4-d3|metric|average_gate_fidelity,significant|d4-d3|metric|average_gate_fidelity
2,0,0.0,"aer_circuit,aer_process_tomography",False,False,0.5,0.9501618050572678,0.9480415344238283,0.9522726489731159,0.02006446788805797,0.01857534407891623,0.02139892578125009,0.9696058928727165,0.9677183683677861,0.9715650967395159,0.9454506894532545,0.9373078724165662,0.9512423279088384,0.9636337929688363,0.9582052482777108,0.967494885272559,0.75,0.939666753536107,0.9380638809010489,0.9412251542049973,0.013213021408332548,0.012256698585819896,0.014113797131779052,0.9521975063679652,0.950684852832763,0.953717202308631,0.9127828847642746,0.9065835132404731,0.9183247437449247,0.9345871635732059,0.9299376349303549,0.9387435578086936,1.0,0.9335444434601285,0.9324682002006865,0.9346891997817565,1.2559397966072084e-16,2.7755575615628914e-17,2.4338170367954615e-16,0.9335444434601282,0.9324682002006862,0.9346891997817562,0.8715419520136447,0.8642753474712437,0.8774068266432918,0.8972335616109158,0.8914202779769951,0.9019254613146335,-0.016617361597139224,True,-0.020064467888057845,True,-0.036061449412588265,True,-0.0739087374396098,True,-0.0664002313579205,True,-0.00612231007597841,True,-0.013213021408332424,True,-0.01865306290783697,True,-0.0412409327506299,True,-0.037353601962290095,True
2,2048,455.1111111111111,"aer_circuit,aer_process_tomography",False,False,0.5,0.9422092346668204,0.9397362249527544,0.9446462937380274,0.023449677764785612,0.02181977100478936,0.025262474355914232,0.9648166252672732,0.9628678701820389,0.9669004375809542,0.9419018519425955,0.9334682277180963,0.9485493614713043,0.9612679012950636,0.9556454851453975,0.9656995743142028,0.75,0.9322593081129962,0.9306422677800569,0.9337062990743988,0.015011205716678362,0.01417345645960551,0.015931413757618564,0.9464067488934763,0.9448713034491266,0.9476925570185515,0.9038880982206741,0.8974038890042357,0.9102992338324495,0.9279160736655055,0.9230529167531768,0.9327244253743372,1.0,0.926475761567501,0.9252526898972417,0.9276597943126553,1.3013895516778006e-16,4.8225312632155294e-17,2.498001805406602e-16,0.9264757615675009,0.9252526898972416,0.9276597943126549,0.8611528553908505,0.8547806941748737,0.868050376978672,0.8889222843126803,0.883824555339899,0.8944403015829376,-0.015733473099319384,True,-0.02344967776478548,True,-0.0383408636997723,True,-0.08074899655174494,True,-0.07234561698238329,True,-0.005783546545495177,True,-0.015011205716678232,True,-0.019930987325975424,True,-0.04273524282982355,True,-0.03899378935282527,True
2,4096,910.2222222222222,"aer_circuit,aer_process_tomography",False,False,0.5,0.932981418517372,0.9300288721142007,0.9354908754172457,0.027432243083542137,0.025754864794856402,0.02922872369131724,0.9592801254896071,0.956831268919076,0.9617013385025139,0.9322056969831501,0.9252650116754013,0.9392119234114477,0.9548037979887667,0.9501766744502675,0.9594746156076319,0.75,0.9221756836729553,0.9205226177672817,0.9238199214980708,0.017244038680246855,0.01619869105736626,0.018233620233756336,0.938296331362863,0.9368639538238651,0.9397532031612555,0.894539016800801,0.8885019074784866,0.9006436084685554,0.9209042626006007,0.9163764306088649,0.9254827063514166,1.0,0.9162048732395618,0.9147952011334752,0.9174595881637366,1.3291451272934297e-16,3.469446951953614e-17,2.570860191397629e-16,0.9162048732395616,0.914795201133475,0.9174595881637366,0.8504048143856917,0.8438596972308354,0.8551390718158977,0.8803238515085533,0.8750877577846684,0.8841112574527182,-0.01677654527781025,True,-0.027432243083542005,True,-0.04307525225004549,True,-0.08180088259745844,True,-0.07447994648021339,True,-0.005970810433393536,True,-0.017244038680246723,True,-0.022091458123301377,True,-0.044134202415109236,True,-0.04058041109204735,True
2,8192,1820.4444444444443,"aer_circuit,aer_process_tomography",False,False,0.5,0.9197445233605589,0.9167269755680528,0.9224876008505255,0.0340358668579666,0.03210233746115919,0.03585924333766054,0.9521370079387281,0.9495773898253463,0.9547503676190839,0.920996942577687,0.9144607901400458,0.9280950606765731,0.9473312950517914,0.9429738600933639,0.9520633737843822,0.75,0.9056793281354629,0.9039704048271654,0.9076160744745824,0.021871199529187785,0.02084675838622191,0.02307179990638859,0.925851419980034,0.9242303540502261,0.9275838864775322,0.8781155825649992,0.8718000048857706,0.8837626323292319,0.9085866869237493,0.903850003664328,0.9128219742469239,1.0,0.8993414229792757,0.8979355830183436,0.9007139145012417,1.2732870313669765e-16,4.163336342344337e-17,2.4997365288825794e-16,0.8993414229792753,0.8979355830183435,0.9007139145012415,0.8297952083736937,0.8248220405162476,0.8345169272115114,0.863836166698955,0.859857632412998,0.8676135417692091,-0.020403100381283235,True,-0.034035866857966474,True,-0.0527955849594528,True,-0.09120173420399336,True,-0.08349512835283635,True,-0.006337905156187262,True,-0.021871199529187656,True,-0.026509997000758623,True,-0.048320374191305526,True,-0.04475052022479431,True
