dimension,n_physical,physical_hilbert_dimension,fill_ratio,delay_dt,dt_ns,backend_name,shots,state_family,correction_mode,simulation_lane,noise_model,probe_ensemble_size,fidelity,leakage,in_subspace_fidelity,avg_probe_fidelity,avg_probe_leakage,avg_probe_in_subspace_fidelity,process_fidelity,average_gate_fidelity,observed_fidelity,observed_leakage,observed_in_subspace_fidelity,confidence_level,bootstrap_samples,avg_probe_fidelity_bootstrap_mean,avg_probe_leakage_bootstrap_mean,avg_probe_in_subspace_fidelity_bootstrap_mean,avg_probe_fidelity_ci_low,avg_probe_fidelity_ci_high,avg_probe_leakage_ci_low,avg_probe_leakage_ci_high,avg_probe_in_subspace_fidelity_ci_low,avg_probe_in_subspace_fidelity_ci_high,fidelity_ci_low,fidelity_ci_high,leakage_ci_low,leakage_ci_high,in_subspace_fidelity_ci_low,in_subspace_fidelity_ci_high,observed_process_fidelity,observed_average_gate_fidelity,process_fidelity_bootstrap_mean,average_gate_fidelity_bootstrap_mean,process_fidelity_ci_low,process_fidelity_ci_high,average_gate_fidelity_ci_low,average_gate_fidelity_ci_high
3,2,4,0.75,0,0.0,aer_simulator,8192,process_tomography_probe,dynamic,aer_process_tomography,custom,9,0.939666753536107,0.013213021408332548,0.9521975063679652,0.939666753536107,0.013213021408332548,0.9521975063679652,0.9127828847642746,0.9345871635732059,0.9398980616776014,0.01311126434756265,0.9523323041670869,0.95,200,0.939666753536107,0.013213021408332548,0.9521975063679652,0.9380638809010489,0.9412251542049973,0.012256698585819896,0.014113797131779052,0.950684852832763,0.953717202308631,0.9380638809010489,0.9412251542049973,0.012256698585819896,0.014113797131779052,0.950684852832763,0.953717202308631,0.9195164069901148,0.9396373052425862,0.9127828847642746,0.9345871635732059,0.9065835132404731,0.9183247437449247,0.9299376349303549,0.9387435578086936
3,2,4,0.75,2048,455.1111111111111,aer_simulator,8192,process_tomography_probe,dynamic,aer_process_tomography,custom,9,0.9322593081129962,0.015011205716678362,0.9464067488934763,0.9322593081129962,0.015011205716678362,0.9464067488934763,0.9038880982206741,0.9279160736655055,0.9327138261300656,0.014818777764361198,0.946679746331005,0.95,200,0.9322593081129962,0.015011205716678362,0.9464067488934763,0.9306422677800569,0.9337062990743988,0.01417345645960551,0.015931413757618564,0.9448713034491266,0.9476925570185515,0.9306422677800569,0.9337062990743988,0.01417345645960551,0.015931413757618564,0.9448713034491266,0.9476925570185515,0.9085552917748816,0.9314164688311612,0.9038880982206741,0.9279160736655055,0.8974038890042357,0.9102992338324495,0.9230529167531768,0.9327244253743372
3,2,4,0.75,4096,910.2222222222222,aer_simulator,8192,process_tomography_probe,dynamic,aer_process_tomography,custom,9,0.9221756836729553,0.017244038680246855,0.938296331362863,0.9221756836729553,0.017244038680246855,0.938296331362863,0.894539016800801,0.9209042626006007,0.9224593717720987,0.01707239378395627,0.93841925547505,0.95,200,0.9221756836729553,0.017244038680246855,0.938296331362863,0.9205226177672817,0.9238199214980708,0.01619869105736626,0.018233620233756336,0.9368639538238651,0.9397532031612555,0.9205226177672817,0.9238199214980708,0.01619869105736626,0.018233620233756336,0.9368639538238651,0.9397532031612555,0.8994713806633848,0.9246035354975386,0.894539016800801,0.9209042626006007,0.8885019074784866,0.9006436084685554,0.9163764306088649,0.9254827063514166
3,2,4,0.75,8192,1820.4444444444443,aer_simulator,8192,process_tomography_probe,dynamic,aer_process_tomography,custom,9,0.9056793281354629,0.021871199529187785,0.925851419980034,0.9056793281354629,0.021871199529187785,0.925851419980034,0.8781155825649992,0.9085866869237493,0.9058333221911263,0.021850035108915405,0.925985241154483,0.95,200,0.9056793281354629,0.021871199529187785,0.925851419980034,0.9039704048271654,0.9076160744745824,0.02084675838622191,0.02307179990638859,0.9242303540502261,0.9275838864775322,0.9039704048271654,0.9076160744745824,0.02084675838622191,0.02307179990638859,0.9242303540502261,0.9275838864775322,0.8828353264032934,0.9121264948024701,0.8781155825649992,0.9085866869237493,0.8718000048857706,0.8837626323292319,0.903850003664328,0.9128219742469239
