n_physical,delay_dt,dt_ns,source_simulation_lanes,contains_theory_baseline,contains_explicit_theory_mixing,d2|fill_ratio,d2|metric|fidelity,d2|metric_ci|fidelity|low,d2|metric_ci|fidelity|high,d2|metric|leakage,d2|metric_ci|leakage|low,d2|metric_ci|leakage|high,d2|metric|in_subspace_fidelity,d2|metric_ci|in_subspace_fidelity|low,d2|metric_ci|in_subspace_fidelity|high,d3|fill_ratio,d3|metric|fidelity,d3|metric_ci|fidelity|low,d3|metric_ci|fidelity|high,d3|metric|leakage,d3|metric_ci|leakage|low,d3|metric_ci|leakage|high,d3|metric|in_subspace_fidelity,d3|metric_ci|in_subspace_fidelity|low,d3|metric_ci|in_subspace_fidelity|high,d4|fill_ratio,d4|metric|fidelity,d4|metric_ci|fidelity|low,d4|metric_ci|fidelity|high,d4|metric|leakage,d4|metric_ci|leakage|low,d4|metric_ci|leakage|high,d4|metric|in_subspace_fidelity,d4|metric_ci|in_subspace_fidelity|low,d4|metric_ci|in_subspace_fidelity|high,delta|d4-d2|metric|fidelity,significant|d4-d2|metric|fidelity,delta|d4-d2|metric|leakage,significant|d4-d2|metric|leakage,delta|d4-d2|metric|in_subspace_fidelity,significant|d4-d2|metric|in_subspace_fidelity,delta|d4-d3|metric|fidelity,significant|d4-d3|metric|fidelity,delta|d4-d3|metric|leakage,significant|d4-d3|metric|leakage,delta|d4-d3|metric|in_subspace_fidelity,significant|d4-d3|metric|in_subspace_fidelity
2,0,0.0,markovian_model,True,True,0.5,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.75,1.0000000000000002,1.0,1.0000000000000007,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,0.0,False,0.0,False,-2.220446049250313e-16,False,0.0,False,0.0,False
2,2048,455.1111111111111,markovian_model,True,True,0.5,0.9899679267610173,0.9887192763890925,0.991214220618502,0.003778057879898896,0.0037780578798987108,0.003778057879899044,0.9937222670022964,0.992468881266516,0.9949732872868248,0.75,0.9885205727895732,0.9853190044111945,0.9915234375684326,0.002504494492063608,0.0009481065103638109,0.0037496048774235957,0.9910025133360785,0.9881026265014996,0.9924643772423134,1.0,0.9879799514350911,0.9857421862485728,0.990217646111228,1.3322676295501878e-16,6.661338147750939e-17,2.4424906541753446e-16,0.9879799514350912,0.985742186248573,0.9902176461112282,-0.0019879753259262056,False,-0.003778057879898763,True,-0.0057423155672051696,True,-0.0005406213544820737,False,-0.002504494492063475,True,-0.003022561900987264,False
2,4096,910.2222222222222,markovian_model,True,True,0.5,0.9800771861465085,0.9776081721871414,0.9825981770313181,0.007534705177782171,0.007534705177781986,0.007534705177782319,0.9875178419433513,0.985030083457238,0.9900579719589414,0.75,0.9772336397012426,0.9709501827998871,0.9831425641166992,0.0049668647741032135,0.0012842950301130418,0.007421911270096615,0.9821115011120205,0.9764043561633788,0.9850119998880871,1.0,0.9761655050344846,0.971760104438055,0.9805711808002143,2.886579864025407e-16,2.4424906541753446e-16,3.3306690738754696e-16,0.976165505034485,0.9717601044380556,0.9805711808002145,-0.00391168111202389,False,-0.007534705177781882,True,-0.01135233690886639,True,-0.001068134666757925,False,-0.004966864774102925,True,-0.0059459960775355425,False
2,8192,1820.4444444444443,markovian_model,True,True,0.5,0.9607109996632813,0.9559204747482631,0.97025602246367,0.014984252682389712,0.014984252682389565,0.014984252682389787,0.9753255237588682,0.970462124439554,0.9850157473176102,0.75,0.9552228424534914,0.9431209508644527,0.9631600574332994,0.009768910370184652,0.0038036712816002516,0.014541101641052157,0.9646452184425135,0.9535937663464124,0.9702345695293403,1.0,0.9531378767985009,0.944600081502049,0.9616756523919276,2.2204460492503132e-17,0.0,6.661338147750939e-17,0.9531378767985009,0.944600081502049,0.9616756523919276,-0.007573122864780402,False,-0.01498425268238969,True,-0.022187646960367235,True,-0.0020849656549905005,False,-0.00976891037018463,True,-0.01150734164401257,False
