dimension,n_physical,physical_hilbert_dimension,fill_ratio,delay_dt,dt_ns,backend_name,shots,state_family,correction_mode,simulation_lane,probe_ensemble_size,fidelity,leakage,in_subspace_fidelity,avg_probe_fidelity,avg_probe_leakage,avg_probe_in_subspace_fidelity,process_fidelity,average_gate_fidelity,observed_fidelity,observed_leakage,observed_in_subspace_fidelity,observed_avg_probe_fidelity,observed_avg_probe_leakage,observed_avg_probe_in_subspace_fidelity,confidence_level,bootstrap_samples,avg_probe_fidelity_bootstrap_mean,avg_probe_leakage_bootstrap_mean,avg_probe_in_subspace_fidelity_bootstrap_mean,avg_probe_fidelity_ci_low,avg_probe_fidelity_ci_high,avg_probe_leakage_ci_low,avg_probe_leakage_ci_high,avg_probe_in_subspace_fidelity_ci_low,avg_probe_in_subspace_fidelity_ci_high,fidelity_ci_low,fidelity_ci_high,leakage_ci_low,leakage_ci_high,in_subspace_fidelity_ci_low,in_subspace_fidelity_ci_high,observed_process_fidelity,observed_average_gate_fidelity,process_fidelity_bootstrap_mean,average_gate_fidelity_bootstrap_mean,process_fidelity_ci_low,process_fidelity_ci_high,average_gate_fidelity_ci_low,average_gate_fidelity_ci_high
3,2,4,0.75,0,0.0,ibm_fez,256,process_tomography_probe,dynamic,ibm_runtime_process_tomography,9.0,0.8595948493315068,0.03877428900109856,0.8941886736573808,0.8595948493315068,0.03877428900109856,0.8941886736573808,0.7420897678611658,0.8065673258958743,0.8714599670486032,0.03511822879021124,0.9030987297485722,0.8714599670486032,0.03511822879021124,0.9030987297485722,0.95,100,0.8595948493315068,0.03877428900109856,0.8941886736573808,0.8499040983899839,0.870060652408226,0.03283314371422369,0.04431542859853288,0.8858600997892756,0.9041220878754405,0.8499040983899839,0.870060652408226,0.03283314371422369,0.04431542859853288,0.8858600997892756,0.9041220878754405,0.7780654276112022,0.8335490707084017,0.7420897678611658,0.8065673258958743,0.7065467273273808,0.7740325327905538,0.7799100454955356,0.8305243995929154
3,2,4,0.75,64,256.0,ibm_fez,256,process_tomography_probe,dynamic,ibm_runtime_process_tomography,9.0,0.8249832759333116,0.03830224287351905,0.8579687711895546,0.8249832759333116,0.03830224287351905,0.8579687711895546,0.6665836004869312,0.7499377003651984,0.8347499725595294,0.034180399299781214,0.8643828362238546,0.8347499725595294,0.034180399299781214,0.8643828362238546,0.95,100,0.8249832759333116,0.03830224287351905,0.8579687711895546,0.8133945485910054,0.8368362561438698,0.03209845795811819,0.043911720664446235,0.8454574041052526,0.8696771137490416,0.8133945485910054,0.8368362561438698,0.03209845795811819,0.043911720664446235,0.8454574041052526,0.8696771137490416,0.696260610988614,0.7721954582414605,0.6665836004869312,0.7499377003651984,0.6352270130940261,0.6967133383420485,0.7264202598205195,0.7725350037565363
3,2,4,0.75,128,512.0,ibm_fez,256,process_tomography_probe,dynamic,ibm_runtime_process_tomography,9.0,0.8248867851288675,0.03382188186774587,0.8539862002883849,0.8248867851288675,0.03382188186774587,0.8539862002883849,0.6927617658762809,0.7695713244072105,0.8368489735346722,0.029098058674797027,0.8622370093898064,0.8368489735346722,0.029098058674797027,0.8622370093898064,0.95,100,0.8248867851288675,0.03382188186774587,0.8539862002883849,0.8152412903600239,0.8371031272657887,0.028261721171825085,0.03925387451084563,0.8429426438194302,0.8662038926616743,0.8152412903600239,0.8371031272657887,0.028261721171825085,0.03925387451084563,0.8429426438194302,0.8662038926616743,0.733830481551022,0.8003728611632666,0.6927617658762809,0.7695713244072105,0.658691442482569,0.7241978715814962,0.7440185818619267,0.7931484036861222
